x_,y_,t_,sex,id,name
588145.791832997,4743946.71681778,2010/02/24 22:48:10.998+00,M,M4,Ricky T
588161.285043326,4743953.95672123,2010/02/24 22:50:14+00,M,M4,Ricky T
588232.536248972,4744033.74788562,2010/02/24 22:52:11.998+00,M,M4,Ricky T
588297.218441682,4744102.42682444,2010/02/24 22:54:15+00,M,M4,Ricky T
588295.924909014,4744100.68872518,2010/02/24 22:56:09.998+00,M,M4,Ricky T
588389.088051851,4744173.81001942,2010/02/24 22:58:13+00,M,M4,Ricky T
588433.691619201,4744209.05739688,2010/02/24 23:00:10.998+00,M,M4,Ricky T
588487.898125642,4744279.86940751,2010/02/24 23:02:13+00,M,M4,Ricky T
588587.880870487,4744316.79619286,2010/02/24 23:04:19.999+00,M,M4,Ricky T
588648.456029152,4744342.82114478,2010/02/24 23:06:25.998+00,M,M4,Ricky T
588649.107422497,4744356.33506923,2010/02/24 23:08:20+00,M,M4,Ricky T
588653.631469704,4744363.5903616,2010/02/24 23:10:12.999+00,M,M4,Ricky T
588647.21117439,4744357.62121926,2010/02/24 23:12:13.001+00,M,M4,Ricky T
588657.835369302,4744350.64986841,2010/02/24 23:14:19.999+00,M,M4,Ricky T
588659.55846457,4744345.04105223,2010/02/24 23:16:12.998+00,M,M4,Ricky T
588653.382485009,4744345.48351695,2010/02/24 23:18:12.999+00,M,M4,Ricky T
588650.044565956,4744348.29490656,2010/02/24 23:20:23+00,M,M4,Ricky T
588649.421340227,4744355.43948332,2010/02/24 23:28:52.999+00,M,M4,Ricky T
588658.495441058,4744357.77765336,2010/02/24 23:31:03.998+00,M,M4,Ricky T
588652.89542932,4744352.20779918,2010/02/24 23:32:07.999+00,M,M4,Ricky T
588648.461084741,4744353.21691824,2010/02/24 23:34:11.001+00,M,M4,Ricky T
588649.415600192,4744355.25059845,2010/02/24 23:36:09.999+00,M,M4,Ricky T
588648.381409775,4744358.76915528,2010/02/24 23:38:11.999+00,M,M4,Ricky T
588650.918091752,4744359.79030432,2010/02/24 23:41:17.001+00,M,M4,Ricky T
588649.80389156,4744358.09886971,2010/02/24 23:42:05.999+00,M,M4,Ricky T
588640.879505271,4744361.90454787,2010/02/24 23:44:06.998+00,M,M4,Ricky T
588658.550399879,4744354.77959902,2010/02/24 23:46:15+00,M,M4,Ricky T
588653.648697638,4744359.71440572,2010/02/24 23:49:51.999+00,M,M4,Ricky T
588647.651560467,4744357.69352971,2010/02/24 23:54:28.999+00,M,M4,Ricky T
588644.209528906,4744359.07083933,2010/02/24 23:56:09+00,M,M4,Ricky T
588647.518060489,4744361.07930098,2010/02/24 23:58:12.998+00,M,M4,Ricky T
588655.913812937,4744349.45893477,2010/02/25 00:00:14+00,M,M4,Ricky T
588648.619173014,4744356.80636209,2010/02/25 00:02:11.998+00,M,M4,Ricky T
588651.845076237,4744356.98118486,2010/02/25 00:04:12.998+00,M,M4,Ricky T
588639.52308987,4744366.32969174,2010/02/25 00:06:22.998+00,M,M4,Ricky T
588645.916637775,4744351.52927865,2010/02/25 00:18:30.998+00,M,M4,Ricky T
588622.696042327,4744373.93202627,2010/02/25 00:21:13+00,M,M4,Ricky T
588615.132750742,4744363.42784325,2010/02/25 00:22:08+00,M,M4,Ricky T
588625.172526504,4744350.42918313,2010/02/25 00:24:10.998+00,M,M4,Ricky T
588591.906289689,4744342.48185335,2010/02/25 00:26:19+00,M,M4,Ricky T
588548.896780532,4744335.28676137,2010/02/25 00:28:39.998+00,M,M4,Ricky T
588510.447448322,4744319.83179064,2010/02/25 00:30:07.998+00,M,M4,Ricky T
588482.082453366,4744338.74804935,2010/02/25 00:32:13+00,M,M4,Ricky T
588462.576145373,4744359.61083513,2010/02/25 00:34:12+00,M,M4,Ricky T
588423.953047325,4744317.5984362,2010/02/25 00:36:19.998+00,M,M4,Ricky T
588379.371308438,4744301.71002989,2010/02/25 00:38:13+00,M,M4,Ricky T
588363.130128188,4744330.53395552,2010/02/25 00:40:14.001+00,M,M4,Ricky T
588417.294243486,4744346.72304016,2010/02/25 00:42:11.999+00,M,M4,Ricky T
588425.699504043,4744355.32749167,2010/02/25 00:44:18.001+00,M,M4,Ricky T
588407.747945483,4744326.4198913,2010/02/25 00:46:16.999+00,M,M4,Ricky T
588401.793923017,4744321.03451211,2010/02/25 00:48:41+00,M,M4,Ricky T
588406.036000367,4744289.81304626,2010/02/25 00:50:07.998+00,M,M4,Ricky T
588397.583922041,4744296.30177353,2010/02/25 00:52:12.999+00,M,M4,Ricky T
588409.914833513,4744295.14956269,2010/02/25 00:54:43+00,M,M4,Ricky T
588409.568727896,4744318.2799875,2010/02/25 00:56:07.999+00,M,M4,Ricky T
588397.18415081,4744282.24690003,2010/02/25 00:58:13.999+00,M,M4,Ricky T
588405.734767952,4744317.08677694,2010/02/25 01:00:12.001+00,M,M4,Ricky T
588408.285120169,4744292.22983185,2010/02/25 01:10:35+00,M,M4,Ricky T
588406.220679024,4744316.16007015,2010/02/25 02:01:21+00,M,M4,Ricky T
588417.592639337,4744299.31315928,2010/02/25 03:01:09.998+00,M,M4,Ricky T
588393.419731024,4744294.09363689,2010/02/25 04:01:20.999+00,M,M4,Ricky T
588332.997288838,4744282.17819693,2010/02/25 04:30:40+00,M,M4,Ricky T
588357.204764201,4744329.28060628,2010/02/25 04:40:49.998+00,M,M4,Ricky T
588427.495067867,4744403.86382236,2010/02/25 04:44:15.998+00,M,M4,Ricky T
588470.839694011,4744405.94236709,2010/02/25 04:46:17.999+00,M,M4,Ricky T
588475.524797276,4744450.27317187,2010/02/25 04:48:14.998+00,M,M4,Ricky T
588492.835644965,4744478.75068672,2010/02/25 04:50:21.998+00,M,M4,Ricky T
588522.132000984,4744511.92494637,2010/02/25 04:52:17.001+00,M,M4,Ricky T
588567.220516375,4744544.82494082,2010/02/25 04:54:10.998+00,M,M4,Ricky T
588628.020440801,4744556.41418055,2010/02/25 04:56:12.999+00,M,M4,Ricky T
588680.192270955,4744529.78628843,2010/02/25 04:58:17.001+00,M,M4,Ricky T
588709.273314686,4744480.65920261,2010/02/25 05:00:10.999+00,M,M4,Ricky T
588744.226642739,4744415.37018769,2010/02/25 05:02:12+00,M,M4,Ricky T
588678.570137696,4744356.28140533,2010/02/25 05:04:11.001+00,M,M4,Ricky T
588646.114827535,4744322.17728339,2010/02/25 05:06:10.998+00,M,M4,Ricky T
588640.564667679,4744343.19710431,2010/02/25 05:08:34+00,M,M4,Ricky T
588643.256607081,4744353.10547021,2010/02/25 05:10:07+00,M,M4,Ricky T
588647.409451862,4744353.64763632,2010/02/25 05:12:11.998+00,M,M4,Ricky T
588645.603086459,4744354.9349443,2010/02/25 05:14:22+00,M,M4,Ricky T
588644.524571946,4744353.01073312,2010/02/25 05:16:17.001+00,M,M4,Ricky T
588644.96818711,4744350.92841893,2010/02/25 05:20:20.998+00,M,M4,Ricky T
588643.644820333,4744353.42145211,2010/02/25 05:28:12.001+00,M,M4,Ricky T
588613.027519344,4744361.2682895,2010/02/25 05:30:29+00,M,M4,Ricky T
588647.505891626,4744375.35103064,2010/02/25 05:33:36.999+00,M,M4,Ricky T
588659.65411335,4744350.93984976,2010/02/25 05:35:22+00,M,M4,Ricky T
588643.427997021,4744355.66217823,2010/02/25 05:36:06.998+00,M,M4,Ricky T
588657.004559234,4744333.93495249,2010/02/25 05:38:57.998+00,M,M4,Ricky T
588662.344031535,4744336.89142002,2010/02/25 05:40:55.998+00,M,M4,Ricky T
588714.064961278,4744365.04644309,2010/02/25 05:42:10.999+00,M,M4,Ricky T
588774.671832193,4744406.28889061,2010/02/25 05:44:52.001+00,M,M4,Ricky T
588829.044225139,4744429.65876703,2010/02/25 05:46:51.999+00,M,M4,Ricky T
588782.859550812,4744466.56968917,2010/02/25 05:48:07.999+00,M,M4,Ricky T
588739.150946203,4744539.66459601,2010/02/25 05:50:13+00,M,M4,Ricky T
588830.128673616,4744570.43701063,2010/02/25 05:52:09.998+00,M,M4,Ricky T
588883.347434772,4744602.65549504,2010/02/25 05:54:13.999+00,M,M4,Ricky T
588907.98256778,4744671.9452904,2010/02/25 05:56:08.001+00,M,M4,Ricky T
588866.255573096,4744695.3521288,2010/02/25 05:58:24+00,M,M4,Ricky T
588872.939433709,4744692.26195724,2010/02/25 06:00:15+00,M,M4,Ricky T
589002.641756857,4744687.68492325,2010/02/25 06:03:36+00,M,M4,Ricky T
588962.479192142,4744743.04273794,2010/02/25 06:04:06+00,M,M4,Ricky T
588923.201414354,4744747.04442966,2010/02/25 06:06:10.999+00,M,M4,Ricky T
588927.423904756,4744739.64649181,2010/02/25 06:08:14+00,M,M4,Ricky T
588917.481139136,4744737.54107129,2010/02/25 06:10:21.998+00,M,M4,Ricky T
588855.865200234,4744689.29819834,2010/02/25 06:12:12.001+00,M,M4,Ricky T
588795.445010719,4744742.77390662,2010/02/25 06:14:11.999+00,M,M4,Ricky T
588765.945152754,4744785.12024546,2010/02/25 06:16:13.001+00,M,M4,Ricky T
588744.218493598,4744797.57927181,2010/02/25 06:18:11.998+00,M,M4,Ricky T
588692.655581244,4744817.03966514,2010/02/25 06:20:13+00,M,M4,Ricky T
588616.997754809,4744838.73355677,2010/02/25 06:22:16.999+00,M,M4,Ricky T
588588.184645601,4744824.66827927,2010/02/25 06:24:20+00,M,M4,Ricky T
588562.909273413,4744785.24801208,2010/02/25 06:26:18+00,M,M4,Ricky T
588536.319775715,4744753.94092266,2010/02/25 06:28:10.998+00,M,M4,Ricky T
588466.401765363,4744705.45043186,2010/02/25 06:30:12+00,M,M4,Ricky T
588426.60546376,4744648.05143498,2010/02/25 06:32:10.998+00,M,M4,Ricky T
588389.881716811,4744630.7089362,2010/02/25 06:34:13+00,M,M4,Ricky T
588357.58363544,4744632.73768421,2010/02/25 06:36:15.001+00,M,M4,Ricky T
588304.560003205,4744550.11335589,2010/02/25 06:38:09.999+00,M,M4,Ricky T
588245.737986619,4744514.88437038,2010/02/25 06:40:20+00,M,M4,Ricky T
588162.47090788,4744408.26113037,2010/02/25 06:42:50.999+00,M,M4,Ricky T
588111.680776929,4744392.80584181,2010/02/25 06:44:10.001+00,M,M4,Ricky T
588025.689927119,4744336.57301048,2010/02/25 06:46:21+00,M,M4,Ricky T
588005.454479059,4744268.8312046,2010/02/25 06:48:23.001+00,M,M4,Ricky T
587969.039974042,4744213.621856,2010/02/25 06:50:11.999+00,M,M4,Ricky T
587895.247661564,4744125.38226378,2010/02/25 06:52:47+00,M,M4,Ricky T
587861.596492609,4744063.56714449,2010/02/25 06:54:24.998+00,M,M4,Ricky T
587820.48852945,4744048.71525593,2010/02/25 06:56:32+00,M,M4,Ricky T
587777.63335849,4743959.99434887,2010/02/25 06:58:24.001+00,M,M4,Ricky T
587742.275832789,4743983.1782163,2010/02/25 07:00:09.999+00,M,M4,Ricky T
587736.618364447,4743881.34856369,2010/02/25 07:02:12.001+00,M,M4,Ricky T
587741.016825974,4743926.77457903,2010/02/25 07:04:10.998+00,M,M4,Ricky T
587786.03559375,4744009.3143004,2010/02/25 07:06:33+00,M,M4,Ricky T
587792.922158068,4744008.92453897,2010/02/25 07:08:42.999+00,M,M4,Ricky T
587784.40915131,4744002.90733428,2010/02/25 07:10:44.001+00,M,M4,Ricky T
587790.617471399,4743996.10048215,2010/02/25 07:20:58.001+00,M,M4,Ricky T
587735.257470087,4743964.40767379,2010/02/25 07:22:47.001+00,M,M4,Ricky T
587794.081385639,4744002.61973395,2010/02/25 07:31:06.998+00,M,M4,Ricky T
587790.298196038,4744005.11487371,2010/02/25 08:00:56.998+00,M,M4,Ricky T
587789.408059092,4744005.05909674,2010/02/25 08:08:08.998+00,M,M4,Ricky T
587969.384921854,4744258.89633246,2010/02/25 08:23:40.001+00,M,M4,Ricky T
587976.858552164,4744227.26058897,2010/02/25 08:28:22.999+00,M,M4,Ricky T
587975.526527968,4744229.80916581,2010/02/25 08:30:16.001+00,M,M4,Ricky T
587977.985769317,4744210.68189323,2010/02/25 08:33:29+00,M,M4,Ricky T
587934.116300411,4744045.48987008,2010/02/25 08:43:09.999+00,M,M4,Ricky T
588101.13723498,4744233.24817435,2010/02/25 08:52:30.998+00,M,M4,Ricky T
588100.912130906,4744235.51101935,2010/02/25 08:54:14+00,M,M4,Ricky T
588104.681584501,4744244.94425463,2010/02/25 09:00:20.998+00,M,M4,Ricky T
588098.182051918,4744245.76069859,2010/02/25 09:02:29+00,M,M4,Ricky T
588078.839986086,4744243.00312193,2010/02/25 09:04:07.001+00,M,M4,Ricky T
588050.483506673,4744248.54901757,2010/02/25 09:10:49+00,M,M4,Ricky T
587988.118570819,4744263.85601762,2010/02/25 09:20:56.001+00,M,M4,Ricky T
587972.971700892,4744287.75241609,2010/02/25 09:22:22+00,M,M4,Ricky T
587964.800313056,4744292.13501648,2010/02/25 09:24:23.001+00,M,M4,Ricky T
587969.474667986,4744298.55877117,2010/02/25 09:26:39+00,M,M4,Ricky T
587945.657196764,4744321.78910309,2010/02/25 09:28:50.999+00,M,M4,Ricky T
587962.230693597,4744314.1485727,2010/02/25 09:31:21.998+00,M,M4,Ricky T
587962.478762174,4744311.36401239,2010/02/25 09:32:11.999+00,M,M4,Ricky T
587931.24577253,4744233.10846469,2010/02/25 09:40:37+00,M,M4,Ricky T
587577.078192989,4743921.34415088,2010/02/25 09:52:55.001+00,M,M4,Ricky T
587532.870448354,4743896.26996037,2010/02/25 10:02:53.001+00,M,M4,Ricky T
587504.305460612,4743873.13858039,2010/02/25 10:04:12+00,M,M4,Ricky T
587488.414778813,4743803.21023946,2010/02/25 10:06:19.998+00,M,M4,Ricky T
587476.854075489,4743761.70287167,2010/02/25 10:08:21+00,M,M4,Ricky T
587370.998800491,4743785.87026917,2010/02/25 10:10:09.998+00,M,M4,Ricky T
587306.022821664,4743770.35216975,2010/02/25 10:12:30.999+00,M,M4,Ricky T
587237.357418542,4743806.67729164,2010/02/25 10:14:34.001+00,M,M4,Ricky T
587172.171593668,4743807.72862248,2010/02/25 10:16:58.998+00,M,M4,Ricky T
587188.404586329,4743794.72860526,2010/02/25 10:18:11.998+00,M,M4,Ricky T
587174.260565298,4743800.24711165,2010/02/25 10:20:11+00,M,M4,Ricky T
587168.099899149,4743817.52849156,2010/02/25 10:22:17.998+00,M,M4,Ricky T
587153.280805499,4743809.23317508,2010/02/25 10:24:23.001+00,M,M4,Ricky T
587149.176902481,4743800.91802738,2010/02/25 10:26:10.999+00,M,M4,Ricky T
587140.969232456,4743821.72758259,2010/02/25 10:28:13.001+00,M,M4,Ricky T
587086.017847854,4743788.41264581,2010/02/25 10:30:10.999+00,M,M4,Ricky T
587053.796156358,4743739.53662682,2010/02/25 10:34:54.001+00,M,M4,Ricky T
587119.80347512,4743698.80011274,2010/02/25 10:36:16.999+00,M,M4,Ricky T
587151.9409294,4743634.21190879,2010/02/25 10:38:20.001+00,M,M4,Ricky T
587145.005172193,4743662.3567076,2010/02/25 10:40:25.999+00,M,M4,Ricky T
587158.13650387,4743655.50364848,2010/02/25 10:42:11.001+00,M,M4,Ricky T
587206.642741473,4743705.37495887,2010/02/25 10:44:12.001+00,M,M4,Ricky T
587175.498256055,4743759.94636835,2010/02/25 10:51:15.999+00,M,M4,Ricky T
587269.112799946,4743805.81360068,2010/02/25 11:00:51.001+00,M,M4,Ricky T
587262.483217156,4743796.23355139,2010/02/25 11:06:13.999+00,M,M4,Ricky T
587263.962021137,4743805.94822967,2010/02/25 11:08:12.001+00,M,M4,Ricky T
587267.95821795,4743797.60240212,2010/02/25 11:10:10.998+00,M,M4,Ricky T
587333.391068357,4743865.35961699,2010/02/25 11:20:29+00,M,M4,Ricky T
587346.741454558,4743872.14843155,2010/02/25 11:22:04.001+00,M,M4,Ricky T
587525.103521304,4743945.32844287,2010/02/25 11:28:51.999+00,M,M4,Ricky T
587518.087164551,4743928.27966817,2010/02/25 11:34:35+00,M,M4,Ricky T
587502.119350236,4743937.75043335,2010/02/25 11:36:12.998+00,M,M4,Ricky T
587573.268442141,4744025.51881662,2010/02/25 11:39:05+00,M,M4,Ricky T
587554.35934623,4743982.22962483,2010/02/25 11:40:18.999+00,M,M4,Ricky T
587427.607332908,4743858.50322424,2010/02/25 23:09:43.998+00,M,M4,Ricky T
587426.808362189,4743855.77199491,2010/02/25 23:10:16+00,M,M4,Ricky T
587499.92368282,4743729.16531531,2010/02/25 23:17:55+00,M,M4,Ricky T
587285.96810927,4743772.10815747,2010/02/25 23:26:44+00,M,M4,Ricky T
587230.189382109,4743786.05063766,2010/02/25 23:28:09.999+00,M,M4,Ricky T
587177.025902877,4743735.4759894,2010/02/25 23:30:27+00,M,M4,Ricky T
587153.056604467,4743692.64594353,2010/02/25 23:32:06.998+00,M,M4,Ricky T
587126.352430791,4743665.04164066,2010/02/25 23:38:51.001+00,M,M4,Ricky T
587091.027950894,4743557.7396314,2010/02/25 23:44:51.999+00,M,M4,Ricky T
587081.55637722,4743582.8314588,2010/02/25 23:46:06.999+00,M,M4,Ricky T
587061.595968654,4743632.03602651,2010/02/25 23:48:13.998+00,M,M4,Ricky T
587053.607414182,4743731.19330078,2010/02/25 23:50:31.998+00,M,M4,Ricky T
587019.991269732,4743753.15892942,2010/02/25 23:52:23+00,M,M4,Ricky T
586960.963588462,4743787.53168576,2010/02/25 23:54:13.998+00,M,M4,Ricky T
587028.494914792,4743842.10686108,2010/02/25 23:56:15+00,M,M4,Ricky T
587079.654078437,4743855.37066734,2010/02/25 23:58:10.001+00,M,M4,Ricky T
587127.861085107,4743833.87873685,2010/02/26 00:00:11.999+00,M,M4,Ricky T
587188.323133842,4743794.06118669,2010/02/26 00:02:33+00,M,M4,Ricky T
587331.925779369,4743861.67589835,2010/02/26 00:08:26.001+00,M,M4,Ricky T
587377.459127521,4743882.83390834,2010/02/26 00:10:23.999+00,M,M4,Ricky T
587377.387567907,4743879.45663596,2010/02/26 00:12:21+00,M,M4,Ricky T
587425.234781082,4743864.48169246,2010/02/26 00:14:14+00,M,M4,Ricky T
587421.207363656,4743865.61894302,2010/02/26 00:16:11.001+00,M,M4,Ricky T
587401.235471352,4743864.73230235,2010/02/26 00:18:13.999+00,M,M4,Ricky T
587400.272852516,4743851.07024057,2010/02/26 00:20:13+00,M,M4,Ricky T
587390.838163163,4743868.68749409,2010/02/26 00:22:11.998+00,M,M4,Ricky T
587395.892375299,4743849.11542774,2010/02/26 00:24:13+00,M,M4,Ricky T
587397.552218128,4743850.99127732,2010/02/26 00:26:12.998+00,M,M4,Ricky T
587386.95630912,4743840.32785168,2010/02/26 00:28:23+00,M,M4,Ricky T
587407.434024896,4743830.34764486,2010/02/26 00:31:36.998+00,M,M4,Ricky T
587369.379742664,4743805.89688185,2010/02/26 00:32:27+00,M,M4,Ricky T
587339.301973989,4743816.89937589,2010/02/26 00:39:12+00,M,M4,Ricky T
587461.217218515,4743902.07872756,2010/02/26 00:49:53.998+00,M,M4,Ricky T
587542.271104471,4743739.94379178,2010/02/26 02:33:56.998+00,M,M4,Ricky T
587566.573296954,4743792.38659462,2010/02/26 02:34:21.999+00,M,M4,Ricky T
587456.860283241,4743792.11381154,2010/02/26 02:41:16+00,M,M4,Ricky T
587462.824256099,4743778.15100387,2010/02/26 02:42:27+00,M,M4,Ricky T
587428.380193679,4743775.75878905,2010/02/26 02:44:14+00,M,M4,Ricky T
587413.406236705,4743761.00808725,2010/02/26 02:50:29+00,M,M4,Ricky T
587212.736779576,4743653.36289803,2010/02/26 02:56:43.999+00,M,M4,Ricky T
587229.242689369,4743669.82073189,2010/02/26 02:58:43.998+00,M,M4,Ricky T
587214.430034666,4743691.96815407,2010/02/26 03:01:02.999+00,M,M4,Ricky T
587206.4359946,4743690.07875823,2010/02/26 03:02:11.001+00,M,M4,Ricky T
587221.107823923,4743693.88531051,2010/02/26 03:04:20.998+00,M,M4,Ricky T
587186.907984815,4743799.31882996,2010/02/26 03:08:11.999+00,M,M4,Ricky T
587099.032305321,4743791.42052746,2010/02/26 03:10:11.999+00,M,M4,Ricky T
587052.98366706,4743795.39177072,2010/02/26 03:12:36.999+00,M,M4,Ricky T
587055.634765186,4743848.80287082,2010/02/26 03:22:53.001+00,M,M4,Ricky T
587015.157528297,4743817.44856954,2010/02/26 03:27:01.999+00,M,M4,Ricky T
586967.791350403,4743788.57308292,2010/02/26 03:29:17.999+00,M,M4,Ricky T
587017.141021952,4743762.68555258,2010/02/26 03:32:36.998+00,M,M4,Ricky T
587053.254396228,4743739.07441259,2010/02/26 03:34:23.999+00,M,M4,Ricky T
587071.489084744,4743717.72517325,2010/02/26 03:36:46+00,M,M4,Ricky T
587082.205024451,4743718.30495888,2010/02/26 03:38:14+00,M,M4,Ricky T
587070.696856631,4743718.32600881,2010/02/26 03:40:11.998+00,M,M4,Ricky T
587078.316366822,4743719.45527194,2010/02/26 03:42:12.998+00,M,M4,Ricky T
587072.124741017,4743723.0420927,2010/02/26 03:44:11.998+00,M,M4,Ricky T
587123.304473854,4743749.60087641,2010/02/26 03:46:14.999+00,M,M4,Ricky T
587066.778760296,4743726.32863231,2010/02/26 03:50:24+00,M,M4,Ricky T
587105.671563036,4743692.36838051,2010/02/26 03:58:33+00,M,M4,Ricky T
587089.649036702,4743710.04706851,2010/02/26 04:00:08.998+00,M,M4,Ricky T
587083.571100917,4743706.58272482,2010/02/26 04:10:55+00,M,M4,Ricky T
587049.040676319,4743739.43207416,2010/02/26 04:22:21.001+00,M,M4,Ricky T
587055.442778726,4743736.00338481,2010/02/26 04:24:19.998+00,M,M4,Ricky T
587120.012118014,4743780.49067179,2010/02/26 04:31:00.999+00,M,M4,Ricky T
587180.199598859,4743792.72550059,2010/02/26 04:37:14.001+00,M,M4,Ricky T
587178.355560686,4743791.83584733,2010/02/26 04:38:05.001+00,M,M4,Ricky T
587203.849331526,4743781.37434091,2010/02/26 04:40:31.998+00,M,M4,Ricky T
587207.714786425,4743776.24769536,2010/02/26 04:42:33+00,M,M4,Ricky T
587250.361943514,4743754.99715823,2010/02/26 04:44:07.999+00,M,M4,Ricky T
587185.966224193,4743786.55669813,2010/02/26 04:50:26.001+00,M,M4,Ricky T
587175.839496395,4743792.38152394,2010/02/26 05:00:34.999+00,M,M4,Ricky T
587169.961555493,4743797.66040914,2010/02/26 06:00:55.999+00,M,M4,Ricky T
587192.334472968,4743792.2572093,2010/02/26 07:00:51.001+00,M,M4,Ricky T
587182.870531944,4743781.88610677,2010/02/26 08:00:55.999+00,M,M4,Ricky T
587122.448564449,4743838.55269627,2010/02/26 08:44:58+00,M,M4,Ricky T
587107.26073709,4743818.05793262,2010/02/26 08:46:08.999+00,M,M4,Ricky T
587053.456253334,4743750.9053281,2010/02/26 08:49:49+00,M,M4,Ricky T
587055.882965092,4743746.43790194,2010/02/26 08:50:13.998+00,M,M4,Ricky T
587058.549056108,4743732.08876794,2010/02/26 08:53:00+00,M,M4,Ricky T
587079.522443625,4743726.84520548,2010/02/26 08:55:15.999+00,M,M4,Ricky T
587124.839010936,4743772.36629995,2010/02/26 09:01:51.998+00,M,M4,Ricky T
587123.110587849,4743778.48629356,2010/02/26 09:02:05.999+00,M,M4,Ricky T
587122.027233619,4743773.67459908,2010/02/26 09:04:11.999+00,M,M4,Ricky T
587123.449698221,4743773.64817344,2010/02/26 09:06:33.001+00,M,M4,Ricky T
587125.630436308,4743735.01422509,2010/02/26 09:08:52.001+00,M,M4,Ricky T
587120.756821155,4743766.20609683,2010/02/26 09:10:07.999+00,M,M4,Ricky T
587124.305978789,4743784.13238966,2010/02/26 09:12:23+00,M,M4,Ricky T
587121.793375794,4743786.98827097,2010/02/26 09:14:10.999+00,M,M4,Ricky T
587121.719871461,4743779.87921409,2010/02/26 09:16:22.001+00,M,M4,Ricky T
587105.692167409,4743770.84679146,2010/02/26 09:18:15.999+00,M,M4,Ricky T
587127.440346682,4743781.22884534,2010/02/26 09:22:01+00,M,M4,Ricky T
587092.841995662,4743794.90738719,2010/02/26 09:31:42.998+00,M,M4,Ricky T
587092.252671191,4743799.49800135,2010/02/26 09:32:28.998+00,M,M4,Ricky T
587111.946165979,4743790.750927,2010/02/26 09:34:10+00,M,M4,Ricky T
587125.175621513,4743781.2890374,2010/02/26 09:36:18.001+00,M,M4,Ricky T
587158.309059378,4743766.48146471,2010/02/26 09:38:12.999+00,M,M4,Ricky T
587204.806547922,4743716.12495856,2010/02/26 09:40:21.998+00,M,M4,Ricky T
587484.705052471,4743839.80332658,2010/02/26 09:42:51+00,M,M4,Ricky T
587552.061053263,4743774.13181076,2010/02/26 09:44:22+00,M,M4,Ricky T
